year,entity,amount,source
2022,PESG-WS,267900.0,secretariat
2022,POE-DPRK,2943900.0,secretariat
2022,POE-MALI,852600.0,secretariat
2022,POE-SOMALIA,1472200.0,secretariat
2022,PoE-CAR,789200.0,secretariat
2022,PoE-Haiti,1500.0,secretariat
2022,PoE-Libya,1223300.0,secretariat
2022,PoE-S.Sudan,1013000.0,secretariat
2022,PoE-Sudan,956900.0,secretariat
2022,PoE-Yemen,1926200.0,secretariat
2022,RSCE,41571600.0,secretariat
2022,RSCSL,2453647.0,secretariat
2022,SASG-PGENOCIDE,2393600.0,secretariat
2022,SC-RES1540,2598200.0,secretariat
2022,SC-RES2231,1230600.0,secretariat
2022,SPM,213.0,secretariat
2022,STA,284937022.0,secretariat
2022,STL,6000000.0,secretariat
2022,SWEO,6.0,secretariat
2022,Special Expenses,82649765.0,secretariat
2022,UN Tourism,29859653.88,ceb
2022,UN Women,550262100.0,ceb
2022,UN-Habitat,419232424.0,ceb
2022,UN-OHRLLS,9085802.0,secretariat
2022,UNAIDS,194763468.0,ceb
2022,UNAKRT,7341577.0,secretariat
2022,UNAMA,134131514.0,secretariat
2022,UNAMI,99379895.0,secretariat
2022,UNAMID,64886545.0,secretariat
2022,UNAOC,5584751.0,secretariat
2022,UNCCD,23021228.0,ceb
2022,UNCDF,116211137.0,ceb
2022,UNCTAD,123510575.0,secretariat
2022,UNDOF,61197700.0,secretariat
2022,UNDP,5317255342.0,ceb
2022,UNDRR,54345585.0,secretariat
2022,UNEP,648791530.0,ceb
2022,UNESCO,682559164.0,ceb
2022,UNFCCC,132507131.0,ceb
2022,UNFICYP,52139220.0,secretariat
2022,UNFPA,1442843391.0,ceb
2022,UNGC,8025892.0,secretariat
2022,UNHCR,5361688945.0,ceb
2022,UNICEF,8541219182.0,ceb
2022,UNICRI,10131153.0,ceb
2022,UNIDIR,7251044.0,secretariat
2022,UNIDO,330112180.02,ceb
2022,UNIFIL,476825800.0,secretariat
2022,UNIOGBIS,-4900.0,secretariat
2022,UNISFA,326810000.0,secretariat
2022,UNITAD,32453265.0,secretariat
2022,UNITAID,189680000.0,ceb
2022,UNITAMS,57333938.0,secretariat
2022,UNITAR,41360976.0,ceb
2022,UNJSPB,5172001.0,secretariat
2022,UNLB,65621700.0,secretariat
2022,UNMAS,62102555.0,secretariat
2022,UNMHA,29531000.0,secretariat
2022,UNMIK,40612608.0,secretariat
2022,UNMISS,1115765422.0,secretariat
2022,UNMOGIP,9549542.0,secretariat
2022,UNOAU,9795302.0,secretariat
2022,UNOCA,8044200.0,secretariat
2022,UNODC,419337757.0,ceb
2022,UNOG,87712014.0,secretariat
2022,UNON,19502860.0,secretariat
2022,UNOP,40481602.0,secretariat
2022,UNOPS,1222875603.0,ceb
2022,UNOV,22647368.0,secretariat
2022,UNOWAS,14526500.0,secretariat
2022,UNRCCA,3011100.0,secretariat
2022,UNRGID,1745400.0,secretariat
2022,UNRISD,3351062.0,secretariat
2022,UNRWA,1312390153.0,ceb
2022,UNRoD,3419071.0,secretariat
2022,UNSCO,10013323.0,secretariat
2022,UNSCOL,10275700.0,secretariat
2022,UNSMIL,82340900.0,secretariat
2022,UNSOM,100519780.0,secretariat
2022,UNSOS,516411000.0,secretariat
2022,UNSSC,15248460.0,ceb
2022,UNTSO,38961945.0,secretariat
2022,UNU,146106641.0,ceb
2022,UNV,30296820.0,ceb
2022,UNVMC,61117600.0,secretariat
2022,UPU,80576263.27,ceb
2022,VRA,1840181.0,secretariat
2022,WFP,12238902479.0,ceb
2022,WHO,3847784184.0,ceb
2022,WIPO,394548791.96,ceb
2022,WMO,104796316.36999999,ceb
2022,WTO,308029763.81,ceb
2023,ACABQ,7592143.0,secretariat
2023,AMISOM,12576285.0,secretariat
2023,ASM-AQMT,6091646.0,secretariat
2023,BINUH,28560715.0,secretariat
2023,BOA,3856040.0,secretariat
2023,CEB,1413210.0,secretariat
2023,CMP-CYPRUS,515323.0,secretariat
2023,CNMC,5034120.0,secretariat
2023,COC,320083.0,secretariat
2023,CONS,83406415.0,secretariat
2023,CPC,682335.0,secretariat
2023,CTBTO,128643691.0,ceb
2023,CTED,10786275.0,secretariat
2023,DCO,229044840.0,secretariat
2023,DESA,153668246.0,secretariat
2023,DEV-ACCT,16491300.0,secretariat
2023,DGACM,331538480.0,secretariat
2023,DGC,113928223.0,secretariat
2023,DHIP,60320.0,secretariat
2023,DMSPC,146995686.0,secretariat
2023,DOS,219041790.0,secretariat
2023,DPO,130107938.0,secretariat
2023,DPPA,94128026.0,secretariat
2023,DSS,141099350.0,secretariat
2023,ECA,135006745.0,secretariat
2023,ECCC,2959025.0,secretariat
2023,ECE,62134661.0,secretariat
2023,ECLAC,79800615.0,secretariat
2023,EO,2964164.0,secretariat
2023,EOSG,43336730.0,secretariat
2023,ESCAP,82733222.0,secretariat
2023,ESCWA,60541777.0,secretariat
2023,FAO,2119226684.0,ceb
2023,GA,2695375.0,secretariat
2023,GoE-DRC,1366790.0,secretariat
2023,HSU,11491774.0,secretariat
2023,IAAC,574524.0,secretariat
2023,IAEA,750331853.5,ceb
2023,IARC,50646048.83,ceb
2023,ICAO,247071089.48,ceb
2023,ICC,200657524.94,ceb
2023,ICJ,28492580.0,secretariat
2023,ICSC,4591700.0,secretariat
2023,IFAD,226278973.0,ceb
2023,IIIM,26422827.0,secretariat
2023,IIMM,15614557.0,secretariat
2023,ILO,851273122.0,ceb
2023,IMO,87390237.55,ceb
2023,IOM,3419345478.0,ceb
2023,IRMCT,79295000.0,ceb
2023,ISA,12313795.0,ceb
2023,ITC,158784000.0,ceb
2023,ITLOS,17799912.32,ceb
2023,ITU,260743712.59,ceb
2023,JIU,2612400.0,secretariat
2023,JPO,58199505.0,secretariat
2023,MICT,79155081.0,secretariat
2023,MINURSO,57863500.0,secretariat
2023,MINUSCA,1074656729.0,secretariat
2023,MINUSMA,1204516505.0,secretariat
2023,MONUSCO,1015833760.0,secretariat
2023,MPTF-CVD,-1112102.0,secretariat
2023,MPTF-HTI,-21915.0,secretariat
2023,MPTF-PBF,157125599.0,secretariat
2023,OAJ,10420382.0,secretariat
2023,OCHA,2289219334.0,secretariat
2023,OCT,54576190.0,secretariat
2023,ODA,26248672.0,secretariat
2023,ODET,197591.0,secretariat
2023,OHCHR,443198164.0,secretariat
2023,OICT,73586831.0,secretariat
2023,OIOS,54744842.0,secretariat
2023,OJSRS,13255091.0,secretariat
2023,OLA,40079671.0,secretariat
2023,OMBUD,6213864.0,secretariat
2023,OMBUD-RES1904,778330.0,secretariat
2023,OOSA,5913100.0,secretariat
2023,OPCW,94172092.12,ceb
2023,OPGA,2064000.0,secretariat
2023,OSAA,6589071.0,secretariat
2023,OSASG-Cyprus,2840363.0,secretariat
2023,OSC-SEA,976031.0,secretariat
2023,OSCS,1182836.0,secretariat
2023,OSESG-FG,78673.0,secretariat
2023,OSESG-GL,5971262.0,secretariat
2023,OSESG-Horn,1805601.0,secretariat
2023,OSESG-Myanmar,1562872.0,secretariat
2023,OSESG-SCRES1559,299153.0,secretariat
2023,OSESG-Yemen,16087001.0,secretariat
2023,OSLA,145700.0,secretariat
2023,OSRSG-CAAC,4194662.0,secretariat
2023,OSRSG-SVC,7110412.0,secretariat
2023,OSRSG-VAC,3248386.0,secretariat
2023,OTHER,938438.0,secretariat
2023,PAHO,1098900000.0,ceb
2023,PESG-WS,264238.0,secretariat
2023,POE-DPRK,3065752.0,secretariat
2023,POE-MALI,690899.0,secretariat
2023,POE-SOMALIA,1632424.0,secretariat
2023,PoE-CAR,890627.0,secretariat
2023,PoE-Haiti,1402619.0,secretariat
2023,PoE-Libya,1178303.0,secretariat
2023,PoE-S.Sudan,1024641.0,secretariat
2023,PoE-Sudan,1011978.0,secretariat
2023,PoE-Yemen,2106053.0,secretariat
2023,RSCE,43874800.0,secretariat
2023,RSCSL,2639068.0,secretariat
2023,SASG-PGENOCIDE,2888746.0,secretariat
2023,SC-RES1540,2280122.0,secretariat
2023,SC-RES2231,1397445.0,secretariat
2023,STA,305372603.0,secretariat
2023,STL,2776160.0,secretariat
2023,SWEO,110927.0,secretariat
2023,Special Expenses,84076266.0,secretariat
2023,UN Tourism,34570738.06,ceb
2023,UN Women,556576388.0,ceb
2023,UN-Habitat,336931048.0,ceb
2023,UN-OHRLLS,10551265.0,secretariat
2023,UNAIDS,204147862.0,ceb
2023,UNAKRT,5693410.0,secretariat
2023,UNAMA,129063743.0,secretariat
2023,UNAMI,100082806.0,secretariat
2023,UNAMID,-5054.0,secretariat
2023,UNAOC,4231429.0,secretariat
2023,UNCCD,26920603.0,ceb
2023,UNCDF,100780000.0,ceb
2023,UNCTAD,135192234.0,secretariat
2023,UNDOF,64987600.0,secretariat
2023,UNDP,5556748182.0,ceb
2023,UNDRR,51028540.0,secretariat
2023,UNEP,692801093.0,ceb
2023,UNESCO,738221437.0,ceb
2023,UNFCCC,124311217.0,ceb
2023,UNFICYP,53027280.0,secretariat
2023,UNFPA,1510418278.0,ceb
2023,UNGC,9150471.0,secretariat
2023,UNHCR,5319731209.0,ceb
2023,UNICEF,9036662000.0,ceb
2023,UNICRI,11830552.0,ceb
2023,UNIDIR,10047138.0,secretariat
2023,UNIDO,372756564.96000004,ceb
2023,UNIFIL,502919100.0,secretariat
2023,UNIOGBIS,26703.0,secretariat
2023,UNISFA,267775400.0,secretariat
2023,UNITAD,32392862.0,secretariat
2023,UNITAID,193365000.0,ceb
2023,UNITAMS,66320782.0,secretariat
2023,UNITAR,49474820.0,ceb
2023,UNJSPB,5456228.0,secretariat
2023,UNLB,64295500.0,secretariat
2023,UNMAS,39429383.0,secretariat
2023,UNMHA,32870731.0,secretariat
2023,UNMIK,40665892.0,secretariat
2023,UNMISS,1122421198.0,secretariat
2023,UNMOGIP,9968438.0,secretariat
2023,UNOAU,10950574.0,secretariat
2023,UNOCA,8158542.0,secretariat
2023,UNODC,463228582.0,ceb
2023,UNOG,85881548.0,secretariat
2023,UNON,21568860.0,secretariat
2023,UNOP,26861656.0,secretariat
2023,UNOPS,1238762299.0,ceb
2023,UNOV,21541461.0,secretariat
2023,UNOWAS,14806097.0,secretariat
2023,UNRCCA,3244150.0,secretariat
2023,UNRGID,1770389.0,secretariat
2023,UNRISD,3424395.0,secretariat
2023,UNRWA,1460546302.0,ceb
2023,UNRoD,3240883.0,secretariat
2023,UNSCO,10563139.0,secretariat
2023,UNSCOL,10923973.0,secretariat
2023,UNSMIL,86197667.0,secretariat
2023,UNSOM,96377169.0,secretariat
2023,UNSOS,517284000.0,secretariat
2023,UNSSC,19567298.0,ceb
2023,UNTSO,40224031.0,secretariat
2023,UNU,81439290.0,ceb
2023,UNV,27384901.0,ceb
2023,UNVMC,68380078.0,secretariat
2023,UNYO,836785.0,secretariat
2023,UPU,108758261.07,ceb
2023,VRA,2569781.0,secretariat
2023,WFP,10747959271.0,ceb
2023,WHO,4110910457.0,ceb
2023,WIPO,474309744.84,ceb
2023,WMO,125641916.17,ceb
2023,WTO,314202918.53999996,ceb
2024,CTBTO,134037685.0,ceb
2024,FAO,2186386840.0,ceb
2024,IAEA,778994791.7,ceb
2024,IARC,55071631.25,ceb
2024,ICAO,214536170.59,ceb
2024,ICC,203060819.85,ceb
2024,IFAD,245195041.0,ceb
2024,ILO,858209541.0,ceb
2024,IMO,87073919.6,ceb
2024,IOM,3672506691.0,ceb
2024,IRMCT,95155000.0,ceb
2024,ISA,12694266.0,ceb
2024,ITC,172302246.0,ceb
2024,ITLOS,19685035.42,ceb
2024,ITU,246410344.11999997,ceb
2024,OPCW,86550647.92,ceb
2024,PAHO,1120053425.0,ceb
2024,UN,7600990348.0,ceb
2024,UN Tourism,33355633.33,ceb
2024,UN Women,622770150.4138006,ceb
2024,UN-DPO,7341051634.0,ceb
2024,UN-Habitat,188263637.0,ceb
2024,UNAIDS,203716004.0,ceb
2024,UNCCD,40130111.0,ceb
2024,UNCDF,84896540.0,ceb
2024,UNDP,5315326809.0,ceb
2024,UNEP,808063860.0,ceb
2024,UNESCO,848684009.0,ceb
2024,UNFCCC,122381813.0,ceb
2024,UNFPA,1528012969.0,ceb
2024,UNHCR,4894644082.0,ceb
2024,UNICEF,8514715187.0,ceb
2024,UNICRI,12357569.0,ceb
2024,UNIDO,324950524.95,ceb
2024,UNITAID,177041000.0,ceb
2024,UNITAR,57387688.0,ceb
2024,UNODC,472440639.0,ceb
2024,UNOPS,1481769343.0,ceb
2024,UNRWA,1273233663.0,ceb
2024,UNSSC,21569087.0,ceb
2024,UNU,80479703.0,ceb
2024,UNV,27195265.0,ceb
2024,UPU,91055422.86,ceb
2024,WFP,9158082718.0,ceb
2024,WHO,3763352772.0,ceb
2024,WIPO,436827954.47,ceb
2024,WMO,124774694.85,ceb
2024,WTO,201589364.08,ceb
