calendar_year,entity_code,type_of_financial_information,amount,sdg_goal,sdg_target,sdg_indicator
2023,FAO,EXP,60442.0,8,8.a,
2023,FAO,EXP,538648.0,9,9.c,
2023,FAO,EXP,89185.0,10,10.a,
2023,FAO,EXP,2534074.0,11,11.5,
2023,FAO,EXP,180190.0,11,11.b,
2023,FAO,EXP,7377627.0,12,12.3,
2023,FAO,EXP,1432337.0,12,12.7,
2023,FAO,EXP,33891326.0,13,13.1,
2023,FAO,EXP,1121623.0,4,4.4,
2023,FAO,EXP,3316522.0,5,5.a,
2023,FAO,EXP,538648.0,5,5.b,
2023,FAO,EXP,5880272.0,6,6.4,
2023,FAO,EXP,3222638.0,8,8.2,
2023,FAO,EXP,985403.0,8,8.7,
2023,FAO,EXP,424083.0,9,9.c,
2023,FAO,EXP,3245762.0,5,5.c,
2023,FAO,EXP,1144425.0,7,7.3,
2023,FAO,EXP,5299349.0,8,8.3,
2023,FAO,EXP,1413413.0,8,8.a,
2023,FAO,EXP,1109956.0,9,9.b,
2023,FAO,EXP,3738992.0,8,8.5,
2023,FAO,EXP,976240.0,8,8.6,
2023,FAO,EXP,744777.0,8,8.8,
2023,FAO,EXP,11260918.0,9,9.3,
2023,FAO,EXP,279039.0,9,9.b,
2023,FAO,EXP,8251934.0,10,10.1,
2023,FAO,EXP,10110541.0,10,10.2,
2023,FAO,EXP,560227.0,10,10.4,
2023,FAO,EXP,3107017.0,10,10.b,
2023,FAO,EXP,717855.0,11,11.a,
2023,FAO,EXP,31615209.0,12,12.2,
2023,FAO,EXP,5810819.0,12,12.8,
2023,FAO,EXP,3107017.0,13,13.a,
2023,FAO,EXP,3013090.0,14,14.3,
2023,FAO,EXP,1413413.0,10,10.a,
2023,FAO,EXP,1050785.0,11,11.b,
2023,FAO,EXP,1355941.0,12,12.4,
2023,FAO,EXP,1393557.0,12,12.a,
2023,FAO,EXP,23123811.0,13,13.2,
2023,FAO,EXP,15008223.0,13,13.b,
2023,FAO,EXP,2802024.0,14,14.6,
2023,FAO,EXP,10684341.0,15,15.4,
2023,FAO,EXP,3551409.0,16,16.1,
2023,FAO,EXP,187991.0,13,13.a,
2023,FAO,EXP,25049870.0,14,14.2,
2023,FAO,EXP,5592895.0,14,14.7,
2023,FAO,EXP,4691992.0,15,15.6,
2023,FAO,EXP,1050785.0,16,16.a,
2023,FAO,EXP,4857800.0,13,13.b,
2023,FAO,EXP,18476883.0,14,14.4,
2023,FAO,EXP,12620581.0,14,14.b,
2023,FAO,EXP,5638511.0,15,15.8,
2023,FAO,EXP,8972647.0,16,16.7,
2023,FAO,EXP,126204.0,16,16.a,
2023,FAO,EXP,1051034.0,16,16.3,
2023,FAO,EXP,1323758.0,17,17.1,
2023,FAO,EXP,2407639.0,17,17.11,
2023,FAO,EXP,1766487.0,17,17.12,
2023,FAO,EXP,7476760.0,17,17.14,
2023,FAO,EXP,213508.0,17,17.16,
2023,FAO,EXP,6919672.0,17,17.17,
2023,FAO,EXP,4609161.0,14,14.b,
2023,FAO,EXP,1248715.0,15,15.5,
2023,FAO,EXP,901305.0,15,15.9,
2023,IOM,BUD,2207629.0,17,17.14,
2023,IOM,BUD,873411.0,17,17.15,
2023,IOM,BUD,1714064.0,17,17.16,
2023,IOM,BUD,12249611.0,17,17.18,
2023,IOM,BUD,300842.0,17,17.19,
2023,IOM,BUD,4597412.0,17,17.17,
2023,IOM,BUD,8976.0,17,17.2,
2023,IOM,BUD,1960703.0,17,17.3,
2023,IOM,BUD,90112.0,17,17.6,
2023,IOM,BUD,24001.0,17,17.5,
2023,IOM,BUD,18652.0,17,17.7,
2023,IOM,BUD,78040.0,17,17.8,
2023,IOM,BUD,2183746.0,1,1.a,
2023,IOM,BUD,230276.0,2,2.4,
2023,IOM,BUD,87103722.0,3,3.3,
2023,IOM,BUD,27866916.0,3,3.4,
2023,IOM,BUD,10734824.0,3,3.7,
2023,IOM,BUD,72112020.0,3,3.8,
2023,IOM,BUD,109436.0,3,3.a,
2023,IOM,BUD,154966.0,3,3.9,
2023,IOM,BUD,16650656.0,3,3.d,
2023,IOM,BUD,4053139.0,4,4.3,
2023,IOM,BUD,10614352.0,4,4.7,
2023,IOM,BUD,7739635.0,5,5.1,
2023,IOM,BUD,15932661.0,5,5.5,
2023,IOM,BUD,75836.0,6,6.5,
2023,IOM,BUD,5491975.0,1,1.1,
2023,IOM,BUD,413528278.0,1,1.5,
2023,IOM,BUD,187260.0,2,2.3,
2023,IOM,BUD,1157720.0,3,3.2,
2023,IOM,BUD,1971854.0,3,3.c,
2023,IOM,BUD,30841019.0,4,4.4,
2023,IOM,BUD,95123.0,4,4.c,
2023,IOM,BUD,295641.0,5,5.3,
2023,IOM,BUD,22722104.0,6,6.b,
2023,IOM,BUD,5427704.0,1,1.2,
2023,IOM,BUD,1352410.0,1,1.b,
2023,IOM,BUD,151139.0,2,2.a,
2023,IOM,BUD,25179157.0,1,1.3,
2023,IOM,BUD,1160895.0,2,2.2,
2023,IOM,BUD,749803.0,3,3.b,
2023,IOM,BUD,436758.0,4,4.2,
2023,IOM,BUD,689530.0,4,4.6,
2023,IOM,BUD,533275.0,4,4.a,
2023,IOM,BUD,628831.0,5,5.4,
2023,IOM,BUD,1471569.0,5,5.a,
2023,IOM,BUD,2603.0,6,6.a,
2023,IOM,BUD,1615447.0,7,7.3,
2023,IOM,BUD,2787100.0,7,7.b,
2023,IOM,BUD,12188093.0,8,8.5,
2023,IOM,BUD,32583566.0,8,8.7,
2023,IOM,BUD,9707693.0,8,8.8,
2023,IOM,BUD,16150.0,8,8.9,
2023,IOM,BUD,215751.0,8,8.b,
2023,IOM,BUD,22577.0,9,9.5,
2023,IOM,BUD,45436266.0,10,10.2,
2023,IOM,BUD,10293.0,10,10.b,
2023,IOM,BUD,3371481.0,11,11.3,
2023,IOM,BUD,46520039.0,1,1.4,
2023,IOM,BUD,6313826.0,2,2.1,
2023,IOM,BUD,1831943.0,3,3.1,
2023,IOM,BUD,288617.0,8,8.1,
2023,IOM,BUD,2603.0,8,8.4,
2023,IOM,BUD,7838328.0,9,9.1,
2023,IOM,BUD,62473.0,9,9.a,
2023,IOM,BUD,1757346902.0,10,10.7,
2023,IOM,BUD,59360786.0,11,11.1,
2023,IOM,BUD,630284.0,11,11.7,
2023,IOM,BUD,1285931.0,4,4.1,
2023,IOM,BUD,560699.0,4,4.5,
2023,IOM,BUD,1521670.0,4,4.b,
2023,IOM,BUD,56929646.0,5,5.2,
2023,IOM,BUD,35725.0,5,5.6,
2023,IOM,BUD,60261.0,5,5.b,
2023,IOM,BUD,2462426.0,5,5.c,
2023,IOM,BUD,43827419.0,6,6.1,
2023,IOM,BUD,59926338.0,6,6.2,
2023,IOM,BUD,2613907.0,6,6.3,
2023,IOM,BUD,406553.0,6,6.4,
2023,IOM,BUD,1049838.0,7,7.2,
2023,IOM,BUD,1497434.0,7,7.a,
2023,IOM,BUD,3118075.0,8,8.3,
2023,IOM,BUD,39698.0,8,8.1,
2023,IOM,BUD,582448.0,9,9.4,
2023,IOM,BUD,54642.0,9,9.b,
2023,IOM,BUD,689995.0,10,10.4,
2023,IOM,BUD,817.0,11,11.6,
2023,IOM,BUD,1082291.0,11,11.a,
2023,IOM,BUD,47412.0,12,12.4,
2023,IOM,BUD,11170438.0,13,13.1,
2023,IOM,BUD,107443.0,15,15.1,
2023,IOM,BUD,12.0,15,15.3,
2023,IOM,BUD,27208245.0,16,16.2,
2023,IOM,BUD,6203084.0,16,16.6,
2023,IOM,BUD,4109786.0,16,16.9,
2023,IOM,BUD,3429242.0,7,7.1,
2023,IOM,BUD,1708754.0,11,11.c,
2023,IOM,BUD,29050.0,12,12.8,
2023,IOM,BUD,1122780.0,13,13.b,
2023,IOM,BUD,4897.0,15,15.5,
2023,IOM,BUD,3237264.0,16,16.5,
2023,IOM,BUD,7315880.0,16,16.1,
2023,IOM,BUD,222393.0,8,8.2,
2023,IOM,BUD,22693869.0,8,8.6,
2023,IOM,BUD,331306.0,9,9.3,
2023,IOM,BUD,86648.0,9,9.c,
2023,IOM,BUD,2145759.0,10,10.3,
2023,IOM,BUD,846724.0,10,10.c,
2023,IOM,BUD,-1234.0,11,11.2,
2023,IOM,BUD,80509956.0,11,11.5,
2023,IOM,BUD,387853.0,12,12.2,
2023,IOM,BUD,253791.0,12,12.5,
2023,IOM,BUD,2282904.0,13,13.3,
2023,IOM,BUD,25687.0,15,15.2,
2023,IOM,BUD,3973.0,15,15.9,
2023,IOM,BUD,4426446.0,16,16.4,
2023,IOM,BUD,27824.0,16,16.8,
2023,IOM,BUD,39998711.0,16,16.a,
2023,IOM,BUD,88722.0,17,17.1,
2023,IOM,BUD,1495402.0,17,17.9,
2023,IOM,BUD,3573571.0,11,11.b,
2023,IOM,BUD,2603.0,12,12.6,
2023,IOM,BUD,2304476.0,13,13.2,
2023,IOM,BUD,10157.0,14,14.2,
2023,IOM,BUD,35247552.0,16,16.1,
2023,IOM,BUD,8369257.0,16,16.3,
2023,IOM,BUD,44096006.0,16,16.7,
2023,IOM,BUD,1719451.0,16,16.b,
2023,UNDP,EXP,3051871.0,17,17.7,
2023,UNDP,EXP,90834627.0,17,17.9,
2023,UNDP,EXP,287898.0,17,17.5,
2023,UNDP,EXP,6984791.0,17,17.6,
2023,UNDP,EXP,1730495.0,17,17.8,
2023,UNDP,EXP,2920489.0,11,11.2,
2023,UNDP,EXP,59659078.0,11,11.3,
2023,UNDP,EXP,4109343.0,11,11.6,
2023,UNDP,EXP,3856745.0,11,11.4,
2023,UNDP,EXP,17931264.0,11,11.a,
2023,UNDP,EXP,27864856.0,11,11.5,
2023,UNDP,EXP,10148704.0,11,11.b,
2023,UNDP,EXP,783872.0,11,11.7,
2023,UNDP,EXP,2349133.0,11,11.c,
2023,UNDP,EXP,2124344.0,12,12.1,
2023,UNDP,EXP,19338137.0,12,12.2,
2023,UNDP,EXP,282674.0,12,12.3,
2023,UNDP,EXP,21281661.0,12,12.4,
2023,UNDP,EXP,3331024.0,12,12.5,
2023,UNDP,EXP,3111774.0,3,3.7,
2023,UNDP,EXP,2125781.0,2,2.a,
2023,UNDP,EXP,1349512.0,2,2.5,
2023,UNDP,EXP,237832.0,2,2.c,
2023,UNDP,EXP,7321965.0,3,3.1,
2023,UNDP,EXP,35881707.0,3,3.2,
2023,UNDP,EXP,279076488.0,3,3.3,
2023,UNDP,EXP,5337460.0,3,3.4,
2023,UNDP,EXP,1738275.0,3,3.5,
2023,UNDP,EXP,220011.0,3,3.6,
2023,UNDP,EXP,5435816.0,5,5.b,
2023,UNDP,EXP,3248573.0,5,5.a,
2023,UNDP,EXP,6836030.0,5,5.c,
2023,UNDP,EXP,32011136.0,2,2.1,
2023,UNDP,EXP,30814399.0,2,2.2,
2023,UNDP,EXP,236016476.0,1,1.5,
2023,UNDP,EXP,18875512.0,2,2.3,
2023,UNDP,EXP,18520716.0,2,2.4,
2023,UNDP,EXP,85733306.0,3,3.8,
2023,UNDP,EXP,2655969.0,3,3.9,
2023,UNDP,EXP,90864.0,3,3.c,
2023,UNDP,EXP,6994306.0,3,3.d,
2023,UNDP,EXP,41127792.0,4,4.1,
2023,UNDP,EXP,954473.0,4,4.2,
2023,UNDP,EXP,20056899.0,4,4.4,
2023,UNDP,EXP,6148168.0,4,4.3,
2023,UNDP,EXP,1612528.0,4,4.5,
2023,UNDP,EXP,72234289.0,1,1.1,
2023,UNDP,EXP,17708991.0,1,1.b,
2023,UNDP,EXP,408692.0,6,6.6,
2023,UNDP,EXP,5697093.0,9,9.3,
2023,UNDP,EXP,1466105.0,12,12.8,
2023,UNDP,EXP,136625598.0,13,13.2,
2023,UNDP,EXP,6249336.0,14,14.2,
2023,UNDP,EXP,668958.0,14,14.c,
2023,UNDP,EXP,4942943.0,15,15.3,
2023,UNDP,EXP,1743806.0,15,15.7,
2023,UNDP,EXP,1980751.0,15,15.c,
2023,UNDP,EXP,338468053.0,16,16.6,
2023,UNDP,EXP,2446895.0,16,16.b,
2023,UNDP,EXP,586119.0,17,17.11,
2023,UNDP,EXP,20889530.0,17,17.17,
2023,UNDP,EXP,334896.0,17,17.2,
2023,UNDP,EXP,1103025.0,17,17.3,
2023,UNDP,EXP,1423660.0,17,17.4,
2023,UNDP,EXP,94880937.0,1,1.3,
2023,UNDP,EXP,66167776.0,1,1.a,
2023,UNDP,EXP,182048.0,3,3.a,
2023,UNDP,EXP,274576.0,4,4.6,
2023,UNDP,EXP,773636.0,12,12.b,
2023,UNDP,EXP,697078.0,13,13.a,
2023,UNDP,EXP,2161812.0,14,14.4,
2023,UNDP,EXP,48142591.0,15,15.1,
2023,UNDP,EXP,350493150.0,1,1.4,
2023,UNDP,EXP,1272467.0,6,6.2,
2023,UNDP,EXP,4686660.0,6,6.3,
2023,UNDP,EXP,4697619.0,6,6.5,
2023,UNDP,EXP,3526537.0,6,6.b,
2023,UNDP,EXP,6241850.0,7,7.3,
2023,UNDP,EXP,18669051.0,7,7.a,
2023,UNDP,EXP,2327139.0,7,7.b,
2023,UNDP,EXP,4807480.0,8,8.1,
2023,UNDP,EXP,2792587.0,8,8.4,
2023,UNDP,EXP,18165830.0,8,8.2,
2023,UNDP,EXP,12892695.0,8,8.5,
2023,UNDP,EXP,41230500.0,8,8.3,
2023,UNDP,EXP,1498736.0,8,8.9,
2023,UNDP,EXP,352533.0,8,8.a,
2023,UNDP,EXP,99829.0,8,8.b,
2023,UNDP,EXP,15307300.0,9,9.1,
2023,UNDP,EXP,2787904.0,9,9.2,
2023,UNDP,EXP,38676506.0,9,9.4,
2023,UNDP,EXP,2512557.0,9,9.5,
2023,UNDP,EXP,115344985.0,1,1.2,
2023,UNDP,EXP,8259360.0,12,12.7,
2023,UNDP,EXP,139644992.0,13,13.1,
2023,UNDP,EXP,1274246.0,14,14.1,
2023,UNDP,EXP,772704.0,14,14.a,
2023,UNDP,EXP,1322752.0,15,15.6,
2023,UNDP,EXP,108.0,15,15.8,
2023,UNDP,EXP,4475991.0,15,15.a,
2023,UNDP,EXP,82580559.0,16,16.1,
2023,UNDP,EXP,10155530.0,16,16.1,
2023,UNDP,EXP,831252.0,16,16.2,
2023,UNDP,EXP,174962543.0,16,16.3,
2023,UNDP,EXP,8004804.0,16,16.4,
2023,UNDP,EXP,4169071.0,3,3.b,
2023,UNDP,EXP,2537824.0,4,4.7,
2023,UNDP,EXP,1349786.0,4,4.a,
2023,UNDP,EXP,76076.0,4,4.b,
2023,UNDP,EXP,594422.0,4,4.c,
2023,UNDP,EXP,20040213.0,5,5.1,
2023,UNDP,EXP,30301558.0,5,5.2,
2023,UNDP,EXP,752999.0,5,5.3,
2023,UNDP,EXP,5204641.0,5,5.4,
2023,UNDP,EXP,63372694.0,5,5.5,
2023,UNDP,EXP,32266064.0,5,5.6,
2023,UNDP,EXP,92833864.0,7,7.1,
2023,UNDP,EXP,5483490.0,8,8.6,
2023,UNDP,EXP,4683214.0,12,12.a,
2023,UNDP,EXP,18038586.0,13,13.3,
2023,UNDP,EXP,7216112.0,14,14.5,
2023,UNDP,EXP,1047239.0,14,14.b,
2023,UNDP,EXP,8687359.0,6,6.1,
2023,UNDP,EXP,9657611.0,6,6.4,
2023,UNDP,EXP,4106534.0,7,7.2,
2023,UNDP,EXP,720110.0,8,8.8,
2023,UNDP,EXP,2125339.0,9,9.a,
2023,UNDP,EXP,1945132.0,9,9.b,
2023,UNDP,EXP,844517.0,9,9.c,
2023,UNDP,EXP,28203248.0,10,10.1,
2023,UNDP,EXP,27315437.0,10,10.2,
2023,UNDP,EXP,17568269.0,10,10.3,
2023,UNDP,EXP,1634842.0,10,10.4,
2023,UNDP,EXP,2558426.0,10,10.5,
2023,UNDP,EXP,1358822.0,10,10.6,
2023,UNDP,EXP,2093390.0,10,10.7,
2023,UNDP,EXP,341535.0,10,10.a,
2023,UNDP,EXP,100929.0,10,10.b,
2023,UNDP,EXP,12757259.0,11,11.1,
2023,UNDP,EXP,3641567.0,12,12.6,
2023,UNDP,EXP,75073.0,12,12.c,
2023,UNDP,EXP,4687540.0,13,13.b,
2023,UNDP,EXP,1819271.0,14,14.7,
2023,UNDP,EXP,50355137.0,15,15.2,
2023,UNDP,EXP,7556017.0,15,15.5,
2023,UNDP,EXP,6194268.0,15,15.9,
2023,UNDP,EXP,3379486.0,16,16.8,
2023,UNDP,EXP,6407947.0,17,17.1,
2023,UNDP,EXP,47346.0,17,17.15,
2023,UNDP,EXP,3655785.0,17,17.19,
2023,UNDP,EXP,1879697.0,15,15.4,
2023,UNDP,EXP,573578.0,15,15.b,
2023,UNDP,EXP,123914600.0,16,16.7,
2023,UNDP,EXP,130104897.0,16,16.a,
2023,UNDP,EXP,910025.0,17,17.13,
2023,UNDP,EXP,44879491.0,17,17.16,
2023,UNDP,EXP,27612232.0,16,16.5,
2023,UNDP,EXP,4881498.0,16,16.9,
2023,UNDP,EXP,105152.0,17,17.1,
2023,UNDP,EXP,8433967.0,17,17.14,
2023,UNDP,EXP,70942938.0,17,17.18,
2023,ITU,BUD,7820118.56,16,,
2023,ITU,BUD,13315873.05,17,,
2023,ITU,BUD,12322571.26,1,,
2023,ITU,BUD,3834859.88,2,,
2023,ITU,BUD,11399777.25,3,,
2023,ITU,BUD,7473887.43,4,,
2023,ITU,BUD,10423161.68,5,,
2023,ITU,BUD,6351929.34,8,,
2023,ITU,BUD,11128685.03,11,,
2023,ITU,BUD,10421738.92,10,,
2023,ITU,BUD,3669808.38,12,,
2023,ITU,BUD,6173798.8,13,,
2023,ITU,BUD,2843349.7,6,,
2023,ITU,BUD,1471532.93,15,,
2023,ITU,BUD,5225293.41,7,,
2023,ITU,BUD,76810994.01,9,,
2023,ITU,BUD,4754535.33,14,,
2023,UNIDO,EXP,196861.27,6,,
2023,UNIDO,EXP,34566732.52,7,,
2023,UNIDO,EXP,2958903.44,8,,
2023,UNIDO,EXP,224497.23,10,,
2023,UNIDO,EXP,4892416.2,11,,
2023,UNIDO,EXP,158536469.5,9,,
2023,UNIDO,EXP,16746264.15,12,,
2023,UNIDO,EXP,59790036.63,13,,
2023,UNIDO,EXP,22101734.74,2,,
2023,UNIDO,EXP,515349.61,14,,
2023,UNIDO,EXP,515348.5,15,,
2023,UNIDO,EXP,17429705.88,17,,
2023,UNIDO,EXP,746863.49,16,,
2023,OPCW,EXP,7666422.86,16,16.a,
2023,OPCW,EXP,86505669.26,16,16.1,
2023,UNIDO,EXP,32344581.58,1,,
2023,UNIDO,EXP,6963209.77,3,,
2023,UNIDO,EXP,591572.7,4,,
2023,UNIDO,EXP,13636017.76,5,,
2023,ICC,EXP,200657525.0,16,,
2023,WTO,EXP,314202918.6,17,17.1,
2023,IARC,EXP,50646048.83,3,3.4,
2023,IMO,EXP,19225851.85,13,,
2023,IMO,EXP,16604145.59,14,,
2023,IMO,EXP,15730242.66,10,,
2023,IMO,EXP,2621707.54,5,,
2023,IMO,EXP,33208289.91,9,,
2023,PAHO,EXP,281648.0,1,,
2023,DPO,EXP,7226664864.0,16,,
2023,ICAO,EXP,368467.78,3,,
2023,ICAO,EXP,368467.78,4,,
2023,ICAO,EXP,368467.78,5,,
2023,ICAO,EXP,368467.78,10,,
2023,ICAO,EXP,368467.78,17,,
2023,ICAO,EXP,533175.13,7,,
2023,ICAO,EXP,533175.13,9,,
2023,ICAO,EXP,533175.13,15,,
2023,ICAO,EXP,533175.13,16,,
2023,ICAO,EXP,533175.13,17,,
2023,ICAO,EXP,2929971.19,16,,
2023,ICAO,EXP,2929971.19,3,,
2023,ICAO,EXP,2929971.19,5,,
2023,ICAO,EXP,2929971.19,9,,
2023,ICAO,EXP,1839140.26,7,,
2023,ICAO,EXP,1839140.26,11,,
2023,ICAO,EXP,2285536.77,4,,
2023,ICAO,EXP,2285536.77,10,,
2023,ICAO,EXP,2285536.77,16,,
2023,ICAO,EXP,2285536.77,17,,
2023,ICAO,EXP,368467.78,1,,
2023,ICAO,EXP,368467.78,11,,
2023,ICAO,EXP,368467.78,16,,
2023,ICAO,EXP,533175.13,8,,
2023,ICAO,EXP,533175.13,12,,
2023,ICAO,EXP,2929971.19,2,,
2023,ICAO,EXP,2929971.19,4,,
2023,ICAO,EXP,2929971.19,8,,
2023,ICAO,EXP,2929971.19,13,,
2023,ICAO,EXP,1839140.26,2,,
2023,ICAO,EXP,1839140.26,8,,
2023,ICAO,EXP,1839140.26,13,,
2023,ICAO,EXP,2285536.77,5,,
2023,ICAO,EXP,2285536.77,11,,
2023,ICAO,EXP,368467.78,8,,
2023,ICAO,EXP,368467.78,12,,
2023,ICAO,EXP,533175.13,2,,
2023,ICAO,EXP,533175.13,5,,
2023,ICAO,EXP,533175.13,10,,
2023,ICAO,EXP,533175.13,13,,
2023,ICAO,EXP,2929971.19,10,,
2023,ICAO,EXP,2929971.19,17,,
2023,ICAO,EXP,1839140.26,5,,
2023,ICAO,EXP,1839140.26,10,,
2023,ICAO,EXP,1839140.26,16,,
2023,ICAO,EXP,2285536.77,3,,
2023,ICAO,EXP,2285536.77,9,,
2023,ICAO,EXP,2929971.19,11,,
2023,ICAO,EXP,1839140.26,4,,
2023,ICAO,EXP,1839140.26,9,,
2023,ICAO,EXP,1839140.26,17,,
2023,ICAO,EXP,2285536.77,8,,
2023,ICAO,EXP,368467.78,7,,
2023,ICAO,EXP,368467.78,9,,
2023,ICAO,EXP,368467.78,13,,
2023,ICAO,EXP,533175.13,3,,
2023,ICAO,EXP,533175.13,4,,
2023,ICAO,EXP,533175.13,11,,
2023,UNU,EXP,436230.0,1,,
2023,UNU,EXP,110906.0,2,,
2023,UNU,EXP,98899.0,3,,
2023,UNU,EXP,107979.0,5,,
2023,UNU,EXP,85679.0,4,,
2023,UNU,EXP,119415.0,6,,
2023,UNU,EXP,105801.0,7,,
2023,UNU,EXP,220437.0,8,,
2023,UNU,EXP,431058.0,10,,
2023,UNU,EXP,55342.0,9,,
2023,UNU,EXP,1162725.0,11,,
2023,UNU,EXP,243904.0,12,,
2023,UNU,EXP,1050211.0,13,,
2023,UNU,EXP,198991.0,14,,
2023,UNU,EXP,230296.0,15,,
2023,UNU,EXP,314048.0,16,,
2023,UNU,EXP,1240687.0,17,,
2023,UN,EXP,11707.0,12,,
2023,UN,EXP,126902.0,13,,
2023,UN,EXP,146631.0,17,,
2023,UN,EXP,96820.0,16,,
2023,UN,EXP,837315.0,4,,
2023,UN,EXP,280500.0,5,,
2023,UN,EXP,2918041.0,9,,
2023,UN,EXP,837315.0,8,,
2023,UN,EXP,11894054.0,10,,
2023,UN,EXP,2620302.0,11,,
2023,UN,EXP,2358888.0,13,,
2023,UN,EXP,3378564.0,16,,
2023,UN,EXP,94923889.0,11,,
2023,UN,EXP,57444454.0,15,,
2023,UN,EXP,14601.0,11,,
2023,UN,EXP,11707.0,9,,
2023,UN,EXP,222065.0,10,,
2023,UN,EXP,8593.0,15,,
2023,UN,EXP,3995876.0,16,,
2023,UN,EXP,635903.0,17,,
2023,UN,EXP,79415.0,1,,
2023,UN,EXP,8204.0,2,,
2023,UN,EXP,53319.0,3,,
2023,UN,EXP,121650.0,4,,
2023,UN,EXP,539595.0,5,,
2023,UN,EXP,56793.0,7,,
2023,UN,EXP,76492.0,8,,
2023,UN,EXP,118648723.0,1,,
2023,UN,EXP,78856307.0,2,,
2023,UN,EXP,143493161.0,3,,
2023,UN,EXP,596506474.0,5,,
2023,UN,EXP,132389269.0,4,,
2023,UN,EXP,85212245.0,6,,
2023,UN,EXP,66606130.0,14,,
2023,UN,EXP,439886.0,6,,
2023,UN,EXP,439886.0,7,,
2023,UN,EXP,439886.0,17,,
2023,UN,EXP,439886.0,9,,
2023,UN,EXP,906147.0,1,,
2023,UN,EXP,837315.0,2,,
2023,UN,EXP,439886.0,3,,
2023,UN,EXP,837315.0,3,,
2023,UN,EXP,205664820.0,8,,
2023,UN,EXP,238541360.0,10,,
2023,UN,EXP,196251238.0,13,,
2023,UN,EXP,744350032.0,17,,
2023,UN,EXP,14435304.0,17,,
2023,UN,EXP,68746.0,1,,
2023,UN,EXP,63873123.0,7,,
2023,UN,EXP,8593.0,6,,
2023,UN,EXP,8593.0,10,,
2023,UN,EXP,144486557.0,9,,
2023,UN,EXP,93836266.0,12,,
2023,UN,EXP,1256961949.0,16,,
2023,UN,EXP,721836.0,5,,
2023,UN,EXP,77340.0,9,,
2023,UN,EXP,867922.0,3,,
2023,UN,EXP,8593.0,7,,
2023,UN,EXP,68746.0,12,,
2023,UN,EXP,945261.0,4,,
2023,UN,EXP,558563.0,8,,
2023,UN,EXP,618716.0,11,,
2024,UN,EXP,3549436.0,9,,
2024,UN,EXP,300209.0,13,,
2024,UN,EXP,469966.0,17,,
2024,UN,EXP,545215324.0,5,,
2024,UN,EXP,267710.0,17,,
2024,UN,EXP,649287.0,X00,,
2024,UN,EXP,1018490.0,3,,
2024,UN,EXP,109961054.0,1,,
2024,UN,EXP,124354313.0,4,,
2024,UN,EXP,82177095.0,6,,
2024,UN,EXP,69895014.0,2,,
2024,UN,EXP,143800112.0,3,,
2024,UN,EXP,183463246.0,8,,
2024,UN,EXP,65123926.0,7,,
2024,UN,EXP,123632753.0,9,,
2024,UN,EXP,212342267.0,10,,
2024,UN,EXP,91466375.0,11,,
2024,UN,EXP,1134532718.0,16,,
2024,UN,EXP,84514944.0,12,,
2024,UN,EXP,175482437.0,13,,
2024,UN,EXP,20671.0,2,,
2024,UN,EXP,252207.0,9,,
2024,UN,EXP,62852466.0,14,,
2024,UN,EXP,717372894.0,17,,
2024,UN,EXP,252207.0,3,,
2024,UN,EXP,51762533.0,15,,
2024,UN,EXP,3545714811.0,X00,,
2024,UN,EXP,15503.0,8,,
2024,UN,EXP,252207.0,6,,
2024,UN,EXP,252207.0,7,,
2024,UN,EXP,1449026.0,1,,
2024,UN,EXP,1018490.0,2,,
2024,UN,EXP,1018490.0,4,,
2024,UN,EXP,3880894.0,11,,
2024,UN,EXP,341194.0,5,,
2024,UN,EXP,1018490.0,8,,
2024,UN,EXP,14467645.0,10,,
2024,UN,EXP,6339212.0,X00,,
2024,UN,EXP,3216105.0,13,,
2024,UN,EXP,4109606.0,16,,
2024,UN,EXP,1002085.0,4,,
2024,UN,EXP,17558761.0,17,,
2024,UN,EXP,71754.0,1,,
2024,UN,EXP,905895.0,3,,
2024,UN,EXP,8969.0,6,,
2024,UN,EXP,946599.0,5,,
2024,UN,EXP,8969.0,7,,
2024,UN,EXP,645786.0,11,,
2024,UN,EXP,583001.0,8,,
2024,UN,EXP,71754.0,12,,
2024,UN,EXP,440570.0,9,,
2024,UN,EXP,8969.0,15,,
2024,UN,EXP,1241513.0,X00,,
2024,UN,EXP,8969.0,10,,
2024,UN,EXP,5641059.0,16,,
2024,UN,EXP,1023572.0,17,,
2024,UN,EXP,110113.0,3,,
2024,UN,EXP,429461.0,1,,
2024,UN,EXP,952179.0,5,,
2024,UN,EXP,124380.0,2,,
2024,UN,EXP,31973.0,7,,
2024,UN,EXP,223978.0,4,,
2024,UN,EXP,12949.0,9,,
2024,UN,EXP,126412.0,8,,
2024,UN,EXP,437387.0,10,,
2024,UN,EXP,11274.0,12,,
2024,UN,EXP,154388.0,16,,
2024,UN,EXP,384100.0,X00,,
2024,UNOPS,EXP,110556312.0,1,,
2024,UNOPS,EXP,141480682.0,11,,
2024,UNOPS,EXP,6310983.0,12,,
2024,UNOPS,EXP,35877737.0,10,,
2024,UNOPS,EXP,44547925.0,13,,
2024,UNOPS,EXP,5627875.0,14,,
2024,UNOPS,EXP,54161345.0,2,,
2024,UNOPS,EXP,15273484.0,15,,
2024,UNOPS,EXP,284738198.0,16,,
2024,UNOPS,EXP,69855795.0,17,,
2024,UNOPS,EXP,360877767.0,3,,
2024,UNOPS,EXP,45030877.0,6,,
